,state_code,zip_code,city,name,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,closed_at_year,closed_at_month,yyyy,mm,month_name,first_funding_at_year,first_funding_at_month
321,CA,94105,San Francisco,Jambool,2006-08-01,2024-11-22,2008-08-01,2009-08-17,2.0027,3.0466,3.5836,5.4767,9,2,6000000,2,1,0,0,0,0,finance,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.5,1,1,2024,11,2009,8,Aug,2008,8
322,GA,30309,NW Atlanta,Zipcar,2000-10-31,2024-11-22,2002-12-20,2010-12-15,2.137,10.1288,10.4164,12.1863,35,4,60704370,3,0,0,0,0,1,transportation,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2.0,1,1,2024,11,2010,12,Dec,2002,12
323,CA,94107,San Francisco,Hitpost,2009-04-01,2024-11-22,2010-01-01,2012-04-26,0.7534,3.0712,3.9178,4.5041,16,3,2000000,2,1,0,0,0,0,sports,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.6667,1,1,2024,11,2012,4,Apr,2010,1
324,CA,94107,San Francisco,Home-Account,2008-11-01,2024-11-22,2009-04-16,2009-07-16,0.4548,0.7041,0.5808,1.737,5,2,1000000,3,1,0,0,0,0,finance,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5.5,1,1,2024,11,2009,7,Jul,2009,4
325,PA,19004,Bala Cynwyd,PayParade Pictures,2007-10-17,2024-11-22,2008-12-01,2009-03-13,1.126,1.4055,0.7918,1.3973,3,2,200000,2,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2.0,1,0,2024,11,2009,3,Mar,2008,12
326,CA,94066,San Bruno,Planet Metrics,2007-01-01,2011-07-02,2008-11-12,2008-11-12,1.8658,1.8658,0.0,1.863,2,1,2300000,2,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,0,2011,7,2008,11,Nov,2008,11
327,CA,94108,San Francisco,kwiry,2006-01-01,2024-11-22,2008-03-20,2008-03-20,2.2164,2.2164,0.7479,3.4164,5,1,1000000,4,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,0,2024,11,2008,3,Mar,2008,3
328,CA,94107,San Francisco,imeem,2003-11-01,2024-11-22,2004-09-01,2009-08-01,0.8356,5.7534,4.9781,7.0301,13,5,24750000,3,1,0,0,0,0,music,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2.4,1,1,2024,11,2009,8,Aug,2004,9
329,IL,60201,Evanston,Amadesa,2005-05-15,2013-01-07,2007-12-03,2011-10-05,2.5534,6.3945,6.6356,6.6356,15,2,12800000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,0,2013,1,2011,10,Oct,2007,12
330,CA,94043,Mountain View,Cast Iron Systems,2001-01-01,2024-11-22,2005-03-28,2007-07-29,4.2384,6.5753,7.0027,7.0027,10,2,30500000,1,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5,1,1,2024,11,2007,7,Jul,2005,3
331,CA,92010,Carlsbad,Aptera,2003-01-01,2011-01-12,2008-07-25,2011-07-13,5.5671,8.5342,5.6055,7.8384,3,3,36300000,2,1,0,0,0,0,automotive,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1.5,1,0,2011,1,2011,7,Jul,2008,7
332,CA,94111,San Francisco,RentJuice,2008-01-01,2024-11-22,2010-03-04,2011-01-31,2.1726,3.0849,3.0877,4.7753,7,3,6693782,3,1,0,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.6667,1,1,2024,11,2011,1,Jan,2010,3
333,CA,92121,San Diego,Verari Systems,1996-01-01,2010-01-01,2007-06-05,2007-06-05,11.4329,11.4329,0,0,1,1,20000000,0,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0,1,0,2010,1,2007,6,Jun,2007,6
334,CA,95014,Cupertino,Parascale,2005-01-01,2024-11-22,2008-06-23,2008-06-23,3.4767,3.4767,3.6849,5.6274,8,1,11370000,3,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,1,2024,11,2008,6,Jun,2008,6
335,CA,90069,West Hollywood,Geni,2006-06-01,2024-11-22,2007-01-01,2009-01-19,0.5863,2.6384,3.5425,6.0712,13,3,16500000,4,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.3333,1,1,2024,11,2009,1,Jan,2007,1
336,CA,94111,San Franciso,Zentact,2008-09-01,2012-01-01,2008-09-01,2008-09-01,0.0,0.0,3.411,3.411,3,1,250000,1,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,0,0,2012,1,2008,9,Sep,2008,9
337,NY,10010,New York,Outside.in,2006-08-01,2024-11-22,2007-02-01,2009-12-08,0.5041,3.3562,3.4219,7.2274,9,5,14400000,5,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5.8,1,1,2024,11,2009,12,Dec,2007,2
338,NY,10001,New York,Salesforce Buddy Media,2007-09-01,2024-11-22,2007-09-01,2011-08-15,0.0,3.9562,4.7616,5.1507,24,5,90000000,3,0,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,3.8,1,1,2024,11,2011,8,Aug,2007,9
339,CA,94017,San Francisco,Vizu Corporation,2005-02-14,2024-11-22,2006-02-20,2012-04-09,1.0164,7.1534,5.6959,8.1781,10,4,13075000,2,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4.0,1,1,2024,11,2012,4,Apr,2006,2
340,CA,94041,Mountain View,Zing Systems,2007-06-01,2024-11-22,2006-12-01,2007-01-01,-0.4986,-0.4137,-0.4986,5.7699,10,2,26000000,4,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2.5,1,1,2024,11,2007,1,Jan,2006,12
341,MA,1803,Burlington,DynamicOps,2008-01-01,2024-11-22,2011-02-28,2011-09-09,3.1616,3.6904,3.0027,4.5041,6,2,16300000,2,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.0,1,1,2024,11,2011,9,Sep,2011,2
342,TX,78759,Austin,Movero Technology,2003-01-01,2013-01-06,2007-06-14,2010-03-23,4.4521,7.2274,7.0055,7.0055,5,2,5992316,1,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0,1,2013,1,2010,3,Mar,2007,6
343,CA,92130,San Diego,Elevation Pharmaceuticals,2007-01-01,2024-11-22,2010-01-21,2012-01-04,3.0575,5.011,0,0,2,4,89400001,0,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,4.3333,1,1,2024,11,2012,1,Jan,2010,1
344,CA,94303,Palo Alto,Punch Entertainment,2005-05-10,2024-11-22,2006-02-27,2006-02-27,0.8027,0.8027,5.3151,5.3151,4,1,1200000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,2024,11,2006,2,Feb,2006,2
345,NY,10003,New York,Stickybits,2009-01-01,2012-01-08,2010-03-09,2010-05-19,1.1836,1.3781,1.3288,3.1096,7,2,1900000,2,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.5,1,0,2012,1,2010,5,May,2010,3
346,CA,94108,San Francisco,Ecast,1999-01-01,2012-12-02,2008-05-07,2011-05-26,9.3534,12.4055,7.0055,11.3836,9,3,30300000,2,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.5,1,0,2012,12,2011,5,May,2008,5
347,NY,10013,New York,lifeIO,2006-08-29,2012-03-03,2008-08-29,2008-08-29,2.0027,2.0027,0,0,4,1,500000,0,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0,0,2012,3,2008,8,Aug,2008,8
348,CA,90405,Santa Monica,EdgeCast Networks,2006-08-01,2024-11-22,2006-08-01,2013-07-18,0.0,6.9671,6.4247,7.3562,19,5,74000000,2,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1.75,1,1,2024,11,2013,7,Jul,2006,8
349,TX,75081,Richardson,Sirific Wireless,2000-01-01,2024-11-22,2007-02-12,2007-02-12,7.1205,7.1205,0,0,3,1,18800000,0,0,0,0,1,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.0,1,1,2024,11,2007,2,Feb,2007,2
350,MI,49464,Zeeland,Revetto,2009-01-01,2024-11-22,2009-05-01,2009-05-01,0.3288,0.3288,-0.4192,-0.4192,3,1,20000,1,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2024,11,2009,5,May,2009,5
351,VA,20170,Herndon,ZoomSafer,2009-01-01,2024-11-22,2009-03-01,2011-03-07,0.1616,2.1781,1.5096,2.1781,3,4,3350000,2,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1.5,0,1,2024,11,2011,3,Mar,2009,3
352,NJ,7652,Paramus,AkaRx,2005-01-01,2024-11-22,2010-01-07,2010-01-07,5.0192,5.0192,0,0,1,1,26100000,0,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.0,1,1,2024,11,2010,1,Jan,2010,1
353,PA,15213,Pittsburgh,Lama Lab,2009-01-01,2013-01-06,2010-05-31,2011-07-08,1.411,2.5151,0,0,0,2,1213066,0,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,2013,1,2011,7,Jul,2010,5
354,CA,94306,Palo Alto,Buysight,2008-01-01,2024-11-22,2008-11-04,2012-03-21,0.8438,4.2219,0.7616,4.9288,18,3,24030000,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3.6667,1,1,2024,11,2012,3,Mar,2008,11
355,CA,94110,San Francisco,TripIt,2006-10-01,2024-11-22,2007-04-01,2010-03-04,0.4986,3.4247,1.9863,5.9616,14,3,13100000,5,1,0,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1.6667,1,1,2024,11,2010,3,Mar,2007,4
356,NY,10010,New York,Pinch Media,2008-04-01,2024-11-22,2008-05-01,2010-01-06,0.0822,1.7671,0.3014,5.0082,6,3,560001,5,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.5,1,1,2024,11,2010,1,Jan,2008,5
357,MN,55311,Minneapolis,Enstratius,2009-01-01,2024-11-22,2011-11-07,2011-11-07,2.8493,2.8493,2.9068,4.1918,7,1,3500000,3,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,2024,11,2011,11,Nov,2011,11
358,MA,2210,Boston,Jumptap,2005-01-01,2024-11-22,2005-03-01,2012-07-02,0.1616,7.5041,7.0521,8.6192,45,7,121500000,3,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,4.5,1,1,2024,11,2012,7,Jul,2005,3
359,CA,95134,San Jose,WiChorus,2005-01-01,2024-11-22,2005-12-22,2008-11-04,0.9726,3.8438,2.0,2.0,18,4,42500000,1,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,2.5,1,1,2024,11,2008,11,Nov,2005,12
360,NC,27713,Durham,Hatteras Networks,2000-01-01,2024-11-22,2005-06-08,2006-06-01,5.4384,6.4192,6.0055,6.0055,26,2,36000000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.5,1,1,2024,11,2006,6,Jun,2005,6
361,CA,94111,San Francisco,Focus,2005-08-01,2024-11-22,2008-03-06,2008-03-06,2.5973,2.5973,2.9178,5.4822,7,1,12170000,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.0,1,0,2024,11,2008,3,Mar,2008,3
362,NY,10005,New York,easy2comply (Dynasec),2002-01-01,2024-11-22,2007-10-02,2007-10-02,5.7534,5.7534,8.0055,9.8356,4,1,1000000,2,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1,2024,11,2007,10,Oct,2007,10
363,CA,94107,San Francisco,Socialize,2008-07-01,2024-11-22,2011-11-01,2012-06-07,3.337,3.937,-2.4986,4.7205,5,3,1820000,4,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1,2024,11,2012,6,Jun,2011,11
364,WA,98033,Kirkland,Clearwire,2003-10-01,2024-11-22,2008-05-06,2013-02-27,4.6,9.4164,5.2575,9.7753,19,4,5700000000,2,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,1,1,2024,11,2013,2,Feb,2008,5
365,TX,75001,Addison,CREDANT Technologies,2001-01-01,2024-11-22,2007-12-20,2007-12-20,6.9699,6.9699,0.0849,11.9699,6,1,5000000,2,0,0,0,1,0,security,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0,1,1,2024,11,2007,12,Dec,2007,12
366,NY,10001,New York,Exclusively.in,2010-01-01,2024-11-22,2010-11-03,2011-05-29,0.8384,1.4055,1.6356,1.6356,4,2,18800000,1,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.5,1,1,2024,11,2011,5,May,2010,11
367,CA,94043,Mountain View,Avidia,2003-01-01,2024-11-22,2005-05-06,2006-05-09,2.3452,3.3534,0,0,3,2,72300000,0,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4.5,1,1,2024,11,2006,5,May,2005,5
368,CA,92612,Irvine,PayDivvy,2009-03-06,2024-11-22,2009-01-15,2012-04-27,-0.1369999999999999,3.1452,-2.0932,4.4082,3,3,1310000,4,1,0,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,1,2024,11,2012,4,Apr,2009,1
369,MA,1801,Woburn,Octavian,2003-01-01,2011-01-02,2005-06-01,2007-10-10,2.4164,4.7753,4.0027,4.0027,2,2,15000000,1,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,0,2011,1,2007,10,Oct,2005,6
370,NY,10011,New York,KickApps,2004-03-01,2024-11-22,2006-06-01,2008-11-25,2.2521,4.7397,5.3370000000000015,7.274,22,3,39007789,5,0,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3.0,1,1,2024,11,2008,11,Nov,2006,6
371,MA,1803,Burlington,Airwide Solutions,2004-01-01,2024-11-22,2006-01-25,2006-01-25,2.0685,2.0685,-1.9151,-1.9151,3,1,25000000,1,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1,1,2024,11,2006,1,Jan,2006,1
372,MA,2210,Boston,Localocracy,2009-01-01,2024-11-22,2009-05-01,2011-02-04,0.3288,2.0932,1.3288,2.7534,4,3,172500,2,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1,2024,11,2011,2,Feb,2009,5
373,NY,10013,New York City,Pixable,2009-03-12,2024-11-22,2010-11-10,2011-04-22,1.6658,2.1123,2.3041,3.5507,23,2,6100000,2,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.0,1,1,2024,11,2011,4,Apr,2010,11
374,CA,94939,Larkspur,mFoundry,2004-01-01,2024-11-22,2006-03-21,2011-12-05,2.2192,7.9315,1.6685,9.0904,7,3,40300000,5,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,4.0,1,1,2024,11,2011,12,Dec,2006,3
375,CA,90046,Los Angeles,Bevvy,2011-01-08,2012-01-01,2011-05-20,2011-05-20,0.3616,0.3616,0.3753,0.5425,9,1,100000,3,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,2012,1,2011,5,May,2011,5
376,WA,98104,Seattle,Livemocha,2007-09-01,2024-11-22,2008-01-01,2013-02-25,0.3342,5.4904,2.7507,5.589,14,5,19389998,2,0,0,0,0,1,education,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.5,1,1,2024,11,2013,2,Feb,2008,1
377,CA,94066,San Bruno,IronPort Systems,2000-01-01,2024-11-22,2002-06-25,2004-10-25,2.4822,4.8192,5.5863,11.9452,21,2,61500000,3,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4.0,1,1,2024,11,2004,10,Oct,2002,6
378,CA,94108,San Francisco,Crowdcast,2007-01-01,2024-11-22,2010-06-10,2010-06-10,3.4411,3.4411,4.0027,5.7178,6,1,6000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,2024,11,2010,6,Jun,2010,6
379,MA,2114,Boston,Where,2004-01-01,2024-11-22,2003-12-31,2009-01-01,-0.0027,5.0055,4.9507,7.3726,23,4,19100000,6,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2.5,1,1,2024,11,2009,1,Jan,2003,12
380,NY,10003,New York,Pictela,2008-10-17,2024-11-22,2009-01-06,2010-11-06,0.2219,2.0548,0.0411,3.9178,8,4,3499997,3,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1.5,1,1,2024,11,2010,11,Nov,2009,1
381,CA,94063,Redwood City,Grouply,2006-03-01,2012-01-01,2007-06-01,2008-01-14,1.2521,1.874,4.7178,5.0959,13,3,2600000,2,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3.6667,1,1,2012,1,2008,1,Jan,2007,6
382,CA,94103,San Francisco,Storify,2009-12-11,2024-11-22,2009-07-01,2011-02-03,-0.4466,1.1479,3.0603,3.7479,14,3,2023000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.3333,1,1,2024,11,2011,2,Feb,2009,7
383,CA,92618,Irvine,Axiom Microdevices,2002-01-01,2024-11-22,2007-02-08,2007-02-08,5.1068,5.1068,0,0,3,1,25000000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,1,1,2024,11,2007,2,Feb,2007,2
384,CA,90404,Santa Monica,ShoeDazzle,2009-03-01,2024-11-22,2009-11-19,2012-10-03,0.7205,3.5945,2.8384,4.0192,17,4,66000000,4,1,0,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.3333,1,1,2024,11,2012,10,Oct,2009,11
385,NY,10016,New York,LiftDNA,2009-09-01,2024-11-22,2011-02-01,2011-02-11,1.4192,1.4466,1.663,1.663,5,2,1000000,1,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5,0,1,2024,11,2011,2,Feb,2011,2
386,CA,94306,Palo Alto,Onavo,2010-01-01,2024-11-22,2011-05-01,2012-01-24,1.3288,2.063,3.2493,3.7836,11,2,13000000,2,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,1,1,2024,11,2012,1,Jan,2011,5
387,MA,2451,Waltham,Pyxis Mobile,1998-01-01,2012-01-08,2005-09-09,2012-01-10,7.6932,14.0329,12.5041,14.0329,3,3,24150000,2,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.3333,1,0,2012,1,2012,1,Jan,2005,9
388,CA,95051,Santa Clara,Link_A_Media Devices,2004-01-01,2013-01-01,2009-11-02,2012-03-20,5.8411,8.2219,0,0,4,3,47218498,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3.3333,1,0,2013,1,2012,3,Mar,2009,11
389,MA,2451,Waltham,Guardium,2002-01-01,2024-11-22,2005-08-12,2006-05-17,3.6137,4.3753,0.0,7.9178,1,2,11800000,2,0,0,1,0,0,search,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.5,1,1,2024,11,2006,5,May,2005,8
390,NV,89052,Henderson,Trooval,2008-09-01,2011-01-02,2010-04-07,2010-11-05,1.5973,2.1781,0.0822,0.0822,2,2,2387481,1,0,0,0,0,1,analytics,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,1,0,2011,1,2010,11,Nov,2010,4
391,MA,2116,Boston,Compete,2000-01-01,2024-11-22,2000-11-01,2007-08-01,0.8356,7.5863,11.589,13.5863,35,4,33000000,5,0,0,1,0,0,consulting,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,2.5,1,1,2024,11,2007,8,Aug,2000,11
392,VA,22102,McLean,Rollstream,2005-01-01,2024-11-22,2007-09-03,2008-11-18,2.6712,3.8822,4.0027,7.3205,4,2,7500000,3,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.5,1,1,2024,11,2008,11,Nov,2007,9
393,CA,95134,San Jose,NeoGuide Systems,2000-01-01,2024-11-22,2006-09-29,2006-09-29,6.7479,6.7479,4.0027,4.0027,3,1,25000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,1,1,2024,11,2006,9,Sep,2006,9
394,CA,95054,Santa Clara,Accept Software,2002-01-01,2024-11-22,2005-09-16,2010-12-14,3.7096,8.9562,4.0027,4.0027,7,4,25305000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2.0,1,1,2024,11,2010,12,Dec,2005,9
395,CA,94301,Palo Alto,Milo,2008-01-01,2024-11-22,2008-11-01,2009-11-24,0.8356,1.8986,2.3014,3.8356,21,2,4950000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12.5,1,1,2024,11,2009,11,Nov,2008,11
396,CA,95054,Santa Clara,Mimosa Systems,2003-08-29,2024-11-22,2005-12-05,2010-01-12,2.2712,6.3781,0,0,8,6,53816776,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.0,1,1,2024,11,2010,1,Jan,2005,12
397,NY,10003,New York,Surphace,2005-06-01,2024-11-22,2005-04-01,2006-05-01,-0.1671,0.9151,2.674,8.3836,15,2,3500000,4,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.5,1,1,2024,11,2006,5,May,2005,4
398,CA,94041,Mountain View,Cloudmeter,2007-04-01,2024-11-22,2012-04-27,2012-04-27,5.0767,5.0767,4.7562,6.0466,7,1,5000000,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,2024,11,2012,4,Apr,2012,4
399,CA,94010,Burlingame,Zecter,2007-06-01,2024-11-22,2007-06-01,2009-12-14,0.0,2.5397,3.7699,5.9233,9,3,2515000,3,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.6667,1,1,2024,11,2009,12,Dec,2007,6
400,MA,1851,Lowell,Dimdim,2006-01-01,2024-11-22,2007-02-01,2008-07-01,1.0849,2.4986,2.5205,5.0192,10,2,8400000,3,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,2024,11,2008,7,Jul,2007,2
401,CA,90405,Santa Monica,TeleFlip,2004-01-01,2008-01-01,2006-08-01,2008-01-01,2.5836,4.0027,2.0301,4.6164,5,2,4900000,3,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,0,2008,1,2008,1,Jan,2006,8
402,WA,98004,Bellevue,MessageGate,2001-01-01,2024-11-22,2005-04-18,2005-04-18,4.2959,4.2959,5.0027,5.0027,3,1,5000000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,0,2024,11,2005,4,Apr,2005,4
403,NY,11797,Woodbury,Cloverleaf Communications,2001-01-01,2024-11-22,2005-06-28,2005-06-28,4.4904,4.4904,0,0,2,1,11000000,0,0,1,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0,1,1,2024,11,2005,6,Jun,2005,6
404,CA,95054,Santa Clara,SkyPilot Networks,2000-01-01,2024-11-22,2001-01-01,2008-04-01,1.0027,8.2548,0,0,6,4,68400000,0,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,4.0,1,1,2024,11,2008,4,Apr,2001,1
405,CA,94103,San Francisco,Zencoder,2007-01-01,2024-11-22,2010-02-01,2011-04-12,3.0877,4.2795,3.6356,4.6685,7,2,2000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8.5,1,1,2024,11,2011,4,Apr,2010,2
406,NY,10010,New York,Storm Exchange,2006-04-01,2009-12-03,2006-12-01,2008-03-04,0.6685,1.926,0.0,0.0,2,2,10800000,1,0,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,0,2009,12,2008,3,Mar,2006,12
407,NY,10003,New York,The Huffington Post,2005-05-09,2024-11-22,2005-05-01,2010-08-01,-0.0219,5.2329,5.7616,7.4877,31,5,37000000,3,0,1,0,0,0,news,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.5,1,1,2024,11,2010,8,Aug,2005,5
408,CA,94043,Mountain View,Exaprotect,2004-01-01,2024-11-22,2006-07-10,2006-07-10,2.5233,2.5233,4.0027,9.8849,5,1,7660000,3,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.0,1,1,2024,11,2006,7,Jul,2006,7
409,MA,1460,Littleton,Akorri Networks,2005-01-01,2024-11-22,2005-05-05,2010-03-23,0.3397,5.2247,3.0,6.0329,5,4,48730000,3,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3.0,1,1,2024,11,2010,3,Mar,2005,5
410,CA,90032,Los Angeles,Giiv,2009-01-01,2012-01-08,2009-01-01,2010-06-01,0.0,1.4137,1.4137,1.4137,1,2,3350000,1,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.5,1,0,2012,1,2010,6,Jun,2009,1
411,CA,91203,Glendale,MyShape,2003-09-01,2013-01-04,2007-07-17,2010-11-10,3.8767,7.1973,2.6658,7.1973,3,4,28000000,2,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,3.0,1,0,2013,1,2010,11,Nov,2007,7
